Store,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent
Chennai,25428,16200,8,61,0.09,10.34,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID5.6386,No
Chennai,25683,16200,6,51,0.25,7.78,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID4.5066,No
Chennai,20443,16200,8,61,0.6,7.92,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.0117,No
Chennai,22079,16200,8,49,0.73,5.43,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.7296,No
Chennai,21575,16200,10,68,0.86,9.25,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID46.0198,No
Chennai,26124,16200,8,57,0.51,7.86,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID2.5287,No
Chennai,20950,16200,14,70,0.49,9.29,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,No
Chennai,27525,16200,11,81,0.54,9.91,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID28.6975,No
Chennai,21574,16200,10,91,0.91,8.33,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,No
Chennai,22802,16200,13,94,0.95,11.41,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID40.3356,No
Chennai,53048,16200,32,493,0.49,9.77,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,Yes
Chennai,68470,16200,30,546,0.62,12.48,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID101.7655,Yes
Chennai,51396,16200,31,402,0.6,10.11,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,Yes
Chennai,39957,16200,36,362,0.57,11.82,0.056013089,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID94.5782,Yes
Chennai,42674,16200,31,379,0.46,12.3,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,Yes
Chennai,46611,16200,24,374,0.44,15.77,0.056013089,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID105.8574,Yes
Chennai,19817,16200,13,49,0.16,12.04,0.053888407,In Store Credit Card Signup Discount; ID80.5689,No
Chennai,21481,16200,10,56,0.71,14.12,0.056013089,In Store Credit Card Signup Discount; ID88.397,No
Chennai,21894,16200,8,65,0.7,11.25,0.053888407,In Store Credit Card Signup Discount; ID120.3863,No
Chennai,22411,16200,7,56,0.4,13.62,0.056013089,In Store Credit Card Signup Discount; ID135.5632,No
Chennai,20306,16200,9,54,0.96,11.73,0.053888407,In Store Credit Card Signup Discount; ID141.3467,No
Chennai,25513,16200,13,52,0.83,8.28,0.056013089,In Store Credit Card Signup Discount; ID133.0327,No
Chennai,21340,16200,14,68,1.21,13.8,0.053888407,In Store Credit Card Signup Discount; ID105.5479,No
Chennai,27653,16200,13,78,0.4,9.89,0.056013089,In Store Credit Card Signup Discount; ID88.8911,No
Chennai,23473,16200,11,111,0.87,8.69,0.053888407,In Store Credit Card Signup Discount; ID88.9216,No
Chennai,23149,16200,11,73,1.14,14.47,0.059632601,In Store Credit Card Signup Discount; ID17.095,No
Chennai,22583,16200,11,78,0.59,13.42,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No
Chennai,30236,16200,12,81,1.03,10.45,0.059632601,In Store Credit Card Signup Discount; ID18.9111,No
Chennai,27557,16200,12,109,0.85,11.99,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No
Chennai,30279,16200,16,127,0.72,11.47,0.059632601,In Store Credit Card Signup Discount; ID20.2256,No
Chennai,24386,16200,11,73,0.54,8.8,0.070182492,In Store Credit Card Signup Discount; ID52.8982,No
Chennai,21872,16200,6,49,0.66,13.68,0.070182492,In Store Credit Card Signup Discount; ID87.7254,No
Chennai,18123,16200,7,61,0.69,13.29,0.070182492,In Store Credit Card Signup Discount; ID70.48,No
Chennai,22426,16200,7,62,0.55,12.23,0.070182492,In Store Credit Card Signup Discount; ID37.8644,No
Chennai,29419,16200,9,62,0.47,9.19,0.070182492,In Store Credit Card Signup Discount; ID68.4763,No
Chennai,24813,16200,12,86,0.89,10.86,0.070182492,In Store Credit Card Signup Discount; ID33.6242,No
Chennai,24601,16200,11,110,0.4,12.84,0.070182492,In Store Credit Card Signup Discount; ID4.1158,No
Chennai,25409,16200,12,80,0.54,11.98,0.099876869,In Store Credit Card Signup Discount; ID106.9076,No
Chennai,24810,16200,6,59,0.57,12.36,0.099876869,In Store Credit Card Signup Discount; ID97.519,No
Chennai,24853,16200,7,56,0.28,12.77,0.099876869,In Store Credit Card Signup Discount; ID101.3569,No
Chennai,23413,16200,6,68,0.34,10.82,0.099876869,In Store Credit Card Signup Discount; ID121.284,No
Chennai,22396,16200,7,69,0.83,14.16,0.099876869,In Store Credit Card Signup Discount; ID62.3875,No
Chennai,24829,16200,8,81,0.33,13.18,0.099876869,In Store Credit Card Signup Discount; ID152.1192,No
Chennai,23738,16200,12,120,1.1,14.31,0.099876869,In Store Credit Card Signup Discount; ID52.901,No
Chennai,27360,16200,10,103,1.06,14.97,0.129279147,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID54.2341,No
Chennai,26147,16200,9,83,0.82,7.79,0.000693728,July In Store Credit Card Signup Discount; ID63.3107,No
Chennai,24353,16200,14,120,1.3,11.37,0.137019061,July In Store Credit Card Signup Discount; Half off with email ID21.2165,No
Chennai,22665,16200,10,107,0.47,9.97,0.000693728,July In Store Credit Card Signup Discount; ID44.1093,No
Chennai,24374,16200,11,93,0.28,12.2,0.11752242,July In Store Credit Card Signup Discount; Half off with email ID7.809,No
Chennai,18542,16200,9,81,0.86,7.21,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID75.4052,No
Chennai,23277,16200,8,78,0.49,11.38,0.11752242,July In Store Credit Card Signup Discount; ID13.233,No
Chennai,21770,16200,7,70,0.62,9.78,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID56.8838,No
Chennai,27953,16200,7,92,0.37,10.91,0.11752242,July In Store Credit Card Signup Discount; ID65.3147,No
Chennai,20783,16200,7,73,0.16,7.79,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID71.9272,No
Chennai,24783,16200,6,81,0.39,12.56,0.11752242,July In Store Credit Card Signup Discount; ID68.1568,No
Chennai,20235,16200,8,77,0.73,6.48,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID89.3386,No
Chennai,22583,16200,11,83,1.05,13.82,0.11752242,July In Store Credit Card Signup Discount; ID47.8518,No
Chennai,23615,16200,9,85,0.58,9.14,0.001542543,July In Store Credit Card Signup Discount; ID84.9644,No
Chennai,28740,16200,12,86,0.81,12.76,0.11752242,July In Store Credit Card Signup Discount; End of summer event ID85.8869,No
Chennai,23023,16200,11,85,1.02,8.64,0.001542543,July In Store Credit Card Signup Discount; ID90.2808,No
Chennai,23597,16200,13,125,0.77,10.35,0.11752242,July In Store Credit Card Signup Discount; End of summer event ID135.079,No
Chennai,23964,16200,18,119,0.3,6.95,0.001542543,July In Store Credit Card Signup Discount; ID38.1519,No
Chennai,24077,16200,14,98,0.42,10.51,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID95.1651,No
Chennai,22100,16200,10,86,0.21,6.24,0.001841075,July In Store Credit Card Signup Discount; ID145.2652,No
Chennai,22449,16200,10,85,0.39,8.01,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID118.3136,No
Chennai,20282,16200,8,72,0.51,8.19,0.001841075,July In Store Credit Card Signup Discount; ID153.2562,No
Chennai,22798,16200,12,83,0.59,6.44,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID94.0114,No
Chennai,23164,16200,10,72,0.13,6.94,0.001841075,July In Store Credit Card Signup Discount; ID112.1737,No
Chennai,22152,16200,10,83,0.29,8.43,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID111.769,No
Chennai,19817,16200,12,80,0.73,6.34,0.001841075,July In Store Credit Card Signup Discount; ID129.864,No
Chennai,19254,16200,11,70,0.83,9.35,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID56.7032,No
Chennai,18955,16200,11,81,1.13,11.13,0.001841075,July In Store Credit Card Signup Discount; ID60.6535,No
Chennai,22889,16200,11,88,1.11,8.42,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID14.3112,No
Chennai,22613,16200,12,93,0.56,8.05,0.001841075,July In Store Credit Card Signup Discount; ID77.4283,No
Chennai,29500,16200,12,121,0.57,8.74,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID51.1784,No
Chennai,23955,16200,12,117,0.74,10.06,0.001841075,July In Store Credit Card Signup Discount; ID34.5335,No
Chennai,27808,16200,20,70,0.91,9.27,0.075386702,July In Store Credit Card Signup Discount; End of summer event ID171.4903,No
Chennai,20873,16200,12,83,0.47,10,0.017232143,July In Store Credit Card Signup Discount; ID187.4951,No
Chennai,25477,16200,6,70,0.3,6.41,0.075386702,July In Store Credit Card Signup Discount; End of summer event ID41.2506,No
Chennai,30700,16200,7,70,0.68,6.06,0.017232143,July In Store Credit Card Signup Discount; ID1.1934,No
Chennai,28101,16200,7,66,0.67,9.41,0.075386702,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID90.1113,No
Chennai,18205,16200,6,67,0.42,8.06,0.017232143,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID81.6142,No
Chennai,23771,16200,9,76,0.67,7.11,0.075386702,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID174.0356,No
Chennai,18424,16200,7,70,0.42,10.43,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.7972,No
Chennai,29265,16200,10,76,0.48,13.51,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID12.6733,No
Chennai,21293,16200,11,67,0.4,8.6,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID94.5722,No
Chennai,21839,16200,7,66,0.53,7.78,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.3138,No
Chennai,19810,16200,12,70,0.4,9.14,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.2022,No
Chennai,22713,16200,11,65,0.83,10.74,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.1361,No
Chennai,25916,16200,17,98,0.36,8.41,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID110.3682,No
Chennai,22549,16200,12,80,0.85,7.79,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID51.6209,No
Chennai,25841,16200,12,93,0.69,9.41,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.1052,No
Chennai,29611,16200,10,117,0.79,8.62,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID130.1576,No
Chennai,20836,16200,13,111,0.26,7.04,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID104.7461,No
Chennai,24621,16200,14,76,0.56,9.48,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.1451,No
Chennai,24416,16200,13,85,0.74,9.65,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID62.3188,No
Chennai,21178,16200,8,66,0.2,12.59,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.5685,No
Chennai,19949,16200,10,55,0.13,8.92,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID122.4011,No
Chennai,15316,16200,7,58,0.48,9.69,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.7852,No
Chennai,22753,16200,7,65,0.13,10.98,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID156.7884,No
Chennai,23619,16200,8,71,0.49,12.26,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.5981,No
Chennai,22063,16200,9,65,0.47,11.25,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID129.5648,No
Chennai,20645,16200,11,68,0.77,13.12,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.8723,No
Chennai,22218,16200,16,73,0.46,7.91,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID27.6862,No
Chennai,27701,16200,11,75,0.94,9.76,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID101.3164,No
Chennai,27820,16200,16,100,0.16,12.65,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID79.4708,No
Chennai,26573,16200,17,114,0.88,13.02,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID170.864,No
Chennai,27851,16200,17,134,0.89,9.53,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.4466,No
Chennai,21776,16200,17,90,1,13.51,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID68.2856,No
Chennai,20055,16200,12,95,0.82,14.54,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID204.7023,No
Chennai,20471,16200,8,63,0.19,13.03,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID144.8566,No
Chennai,20992,16200,6,64,0.53,9.15,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID202.6381,No
Chennai,22970,16200,7,56,0.2,13.2,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID175.1856,No
Chennai,21633,16200,8,64,0.44,10.49,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID179.9924,No
Chennai,22133,16200,6,56,0.24,13.4,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID177.955,No
Chennai,23598,16200,11,54,0.4,10.67,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID182.6228,No
Chennai,24182,16200,13,65,0.65,10.57,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID13.5453,No
Chennai,24461,16200,12,55,0.63,9.93,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID143.8049,No
Chennai,26157,16200,11,80,1.26,10.88,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID213.5445,No
Chennai,27513,16200,17,85,0.33,9.02,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID205.6679,No
Chennai,26569,16200,10,128,0.26,15.06,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID56.8086,No
Chennai,19311,16200,12,61,0.61,8.94,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791,No
Chennai,46460,16200,49,277,1.07,9.34,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID31.5373,Yes
Chennai,23074,16200,12,67,0.46,8.18,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381,No
Chennai,26889,16200,13,94,1.23,11.67,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID79.5056,No
Chennai,23096,16200,16,97,0.49,9.26,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812,No
Chennai,25734,16200,10,77,0.6,7.89,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID125.8707,No
Chennai,19204,16200,12,70,0.65,6.93,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316,No
Chennai,26966,16200,6,62,0.3,8.78,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.088,No
Chennai,24097,16200,8,47,0.51,5.69,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009,No
Chennai,17016,16200,8,51,0.16,15.19,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID13.3168,No
Chennai,15413,16200,7,42,0.34,8.16,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381,No
Chennai,16992,16200,10,48,0.35,7.77,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.6199,No
Chennai,20987,16200,9,43,0.25,5.93,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457,No
Chennai,25003,16200,12,51,0.27,8.65,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.3996,No
